datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,year,month,day,dayofweek,is_weekend,total_sales,total_sales_lag_1,total_sales_lag_7,total_sales_lag_30,rolling_mean_7,rolling_std_7
2017-12-21,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,276,0.0,2017,12,21,3,0,43.08,51.596000000000004,47.0,45.41,49.74942857142857,24.5196982502991
2017-12-22,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,276,0.0,2017,12,22,4,0,51.859,43.08,47.69,55.1,49.18942857142857,24.637438766080933
2017-12-23,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,276,0.0,2017,12,23,5,1,52.905,51.859,66.6,72.62,49.785000000000004,24.645539562633637
2017-12-24,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,276,0.0,2017,12,24,6,1,55.32000000000001,52.905,77.43,59.455999999999996,47.82857142857142,23.610070618679966
2017-12-25,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,276,0.0,2017,12,25,0,0,33.25,55.32000000000001,57.93,52.006,44.67000000000001,20.226441118826166
2017-12-26,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,12,276,0.0,2017,12,26,1,0,88.06,33.25,0.0,60.646,41.144285714285715,19.673280074882584
2017-12-27,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,12,276,0.0,2017,12,27,2,0,61.664,88.06,51.596000000000004,59.935,53.72428571428571,16.94434464862637
2017-12-28,7.33,3.462,5.1,35.35,12.0,3.0,24.0,1.0,2017,12,276,0.0,2017,12,28,3,0,91.242,61.664,43.08,71.28999999999999,55.16257142857143,17.15951483246884
2017-12-29,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,12,276,0.0,2017,12,29,4,0,85.306,91.242,51.859,60.437,62.042857142857144,20.78084859053783
2017-12-30,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,12,276,0.0,2017,12,30,5,1,92.043,85.306,52.905,54.066,66.82100000000001,21.865918434861108
2017-12-31,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,12,276,0.0,2017,12,31,6,1,109.373,92.043,55.32000000000001,54.39,72.41214285714285,22.70234353856125
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,0.0,2018,1,1,0,0,0.0,109.373,33.25,47.5,80.134,24.996508029456034
2018-01-02,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,1,276,0.0,2018,1,2,1,0,53.58,0.0,88.06,58.753,75.384,36.088695095094
2018-01-03,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,1,276,0.0,2018,1,3,2,0,81.06700000000001,53.58,61.664,41.963,70.45828571428572,36.42173868591063
2018-01-04,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,1,276,0.0,2018,1,4,3,0,59.29900000000001,81.06700000000001,91.242,36.995000000000005,73.23014285714285,36.37920950867661
2018-01-05,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,1,276,0.0,2018,1,5,4,0,80.825,59.29900000000001,85.306,58.696,68.66685714285714,35.74112014393023
2018-01-06,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,1,276,0.0,2018,1,6,5,1,98.52,80.825,92.043,52.01,68.02671428571429,35.43222849663981
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,0.0,2018,1,7,6,1,0.0,98.52,109.373,70.54,68.952,36.239302596306466
2018-01-08,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,1,276,0.0,2018,1,8,0,0,48.66,0.0,0.0,72.17,53.327285714285715,39.35166557980445
2018-01-09,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,1,276,0.0,2018,1,9,1,0,72.254,48.66,53.58,87.80199999999999,60.27871428571429,31.9662560195085
2018-01-10,9.33,7.406,6.0,44.5,12.0,0.0,6.0,2.0,2018,1,276,0.0,2018,1,10,2,0,87.236,72.254,81.06700000000001,70.9,62.94642857142857,32.09300791375563
2018-01-11,4.0,4.33,5.5,37.6,7.0,0.0,5.0,0.0,2018,1,276,0.0,2018,1,11,3,0,63.43,87.236,59.29900000000001,74.396,63.827714285714286,32.75148460102883
2018-01-12,5.66,1.33,3.0,42.0,11.0,0.0,10.0,0.0,2018,1,276,0.0,2018,1,12,4,0,72.99000000000001,63.43,80.825,48.64,64.41785714285714,32.69344864254698
2018-01-13,3.5,3.495,3.2,32.0,6.0,0.0,8.0,1.0,2018,1,276,0.0,2018,1,13,5,1,57.195,72.99000000000001,98.52,47.0,63.298571428571435,32.16801516443077
2018-01-14,4.33,5.155,1.2,36.0,2.0,0.0,5.0,1.0,2018,1,276,0.0,2018,1,14,6,1,54.685,57.195,0.0,47.69,57.395,28.170394216860654
2018-01-15,6.99,2.0,5.1,26.0,8.0,0.0,15.0,2.0,2018,1,276,0.0,2018,1,15,0,0,65.09,54.685,48.66,66.6,65.20714285714287,13.212227322049957
2018-01-16,6.34,2.67,3.0,18.0,2.0,0.0,8.0,0.0,2018,1,276,0.0,2018,1,16,1,0,40.01,65.09,72.254,77.43,67.55428571428573,11.068121892990417
2018-01-17,6.67,2.85,2.0,30.2,10.0,2.0,41.0,2.0,2018,1,276,0.0,2018,1,17,2,0,96.72,40.01,87.236,57.93,62.948,14.849776754775379
2018-01-18,4.33,3.726,4.0,58.4,9.0,0.0,2.0,1.0,2018,1,276,0.0,2018,1,18,3,0,82.456,96.72,63.43,0.0,64.30285714285715,17.611013565650435
2018-01-19,6.33,2.528,3.0,23.4,12.0,0.0,3.0,1.0,2018,1,276,0.0,2018,1,19,4,0,51.257999999999996,82.456,72.99000000000001,51.596000000000004,67.02085714285714,18.876567664952294
2018-01-20,2.66,2.32,2.0,38.0,2.0,0.0,5.0,0.0,2018,1,276,0.0,2018,1,20,5,1,51.980000000000004,51.257999999999996,57.195,43.08,63.91628571428571,19.507764665335063
2018-01-21,3.33,3.53,3.4,32.8,6.0,0.0,1.0,3.5,2018,1,276,0.0,2018,1,21,6,1,53.559999999999995,51.980000000000004,54.685,51.859,63.17128571428571,19.90281116420732
2018-01-22,6.0,3.396,6.0,29.0,5.0,0.0,6.0,1.0,2018,1,276,0.0,2018,1,22,0,0,56.396,53.559999999999995,65.09,52.905,63.010571428571424,19.98712217785195
2018-01-23,1.0,1.066,4.6,38.6,4.0,0.0,5.0,1.0,2018,1,276,0.0,2018,1,23,1,0,55.266,56.396,40.01,55.32000000000001,61.76857142857143,20.106138787752904
2018-01-24,7.33,6.67,4.0,32.0,13.0,0.0,4.0,1.0,2018,1,276,0.0,2018,1,24,2,0,68.0,55.266,96.72,33.25,63.94799999999999,18.0791756080488
2018-01-25,3.66,5.132,4.2,36.8,15.0,0.0,7.0,3.0,2018,1,276,0.0,2018,1,25,3,0,74.792,68.0,82.456,88.06,59.84514285714285,11.443485824237534
2018-01-26,3.0,3.023,0.4,62.2,9.0,0.0,12.0,1.0,2018,1,276,0.0,2018,1,26,4,0,90.623,74.792,51.257999999999996,61.664,58.75028571428572,9.032228401937358
2018-01-27,3.34,7.33,3.0,52.9,7.0,0.0,3.0,4.0,2018,1,276,0.0,2018,1,27,5,1,80.57,90.623,51.980000000000004,91.242,64.37385714285715,14.305305431069634
2018-01-28,1.5,2.35,5.65,55.0,11.0,0.0,10.0,2.0,2018,1,276,0.0,2018,1,28,6,1,87.5,80.57,53.559999999999995,85.306,68.45814285714286,14.25826193742382
2018-01-29,2.33,4.363,4.25,47.9,10.0,3.0,4.0,1.0,2018,1,276,0.0,2018,1,29,0,0,76.843,87.5,56.396,92.043,73.30671428571429,14.117750938850886
2018-01-30,4.33,3.76,3.0,37.0,11.0,0.0,4.0,3.0,2018,1,276,0.0,2018,1,30,1,0,66.09,76.843,55.266,109.373,76.2277142857143,11.990779245101518
2018-01-31,0.33,5.076,4.0,30.4,12.0,0.0,6.0,1.0,2018,1,276,0.0,2018,1,31,2,0,58.806,66.09,68.0,0.0,77.774,9.21335543292063
2018-02-01,5.34,4.33,6.0,30.5,7.0,0.0,6.0,3.0,2018,2,276,0.0,2018,2,1,3,0,62.17,58.806,74.792,53.58,76.46057142857144,11.265683850483418
2018-02-02,2.33,4.99,4.0,54.6,6.0,0.0,6.0,4.4,2018,2,276,0.0,2018,2,2,4,0,82.32000000000001,62.17,90.623,81.06700000000001,74.65742857142857,12.517792854667988
2018-02-03,4.33,7.13,3.3,67.1,12.0,0.0,5.0,2.0,2018,2,276,0.0,2018,2,3,5,1,100.86,82.32000000000001,80.57,59.29900000000001,73.47128571428571,11.061478302563888
2018-02-04,7.99,9.066,2.0,50.6,6.0,0.0,3.0,3.0,2018,2,276,0.0,2018,2,4,6,1,81.656,100.86,87.5,80.825,76.36985714285716,15.138668616367351
2018-02-05,7.33,3.066,3.0,53.0,18.0,0.0,6.0,0.66,2018,2,276,0.0,2018,2,5,0,0,91.056,81.656,76.843,98.52,75.535,14.573149087734228
2018-02-06,4.34,1.87,6.85,51.5,8.0,0.0,5.0,1.0,2018,2,276,0.0,2018,2,6,1,0,78.56,91.056,66.09,0.0,77.56542857142857,15.729972142983675
2018-02-07,4.84,8.132,3.2,44.8,8.0,0.0,23.0,0.0,2018,2,276,0.0,2018,2,7,2,0,91.972,78.56,58.806,48.66,79.34685714285715,14.897882617210561
2018-02-08,6.33,1.34,3.0,47.0,7.0,0.0,1.25,0.0,2018,2,276,0.0,2018,2,8,3,0,65.92,91.972,62.17,72.254,84.08485714285715,12.328884451138153
2018-02-09,3.0,3.69,4.25,47.0,17.0,0.0,11.0,0.0,2018,2,276,0.0,2018,2,9,4,0,85.94,65.92,82.32000000000001,87.236,84.62057142857144,11.252410806239395
2018-02-10,10.01,5.231,3.5,60.4,6.0,0.0,15.0,3.0,2018,2,276,0.0,2018,2,10,5,1,103.14099999999999,85.94,100.86,63.43,85.13771428571428,11.212171209809775
2018-02-11,6.33,5.396,7.8,63.25,12.0,0.0,10.0,2.0,2018,2,276,0.0,2018,2,11,6,1,106.776,103.14099999999999,81.656,72.99000000000001,85.46357142857143,11.764788195531022
2018-02-12,8.0,4.769,10.0,36.3,14.0,1.0,1.0,1.0,2018,2,276,0.0,2018,2,12,0,0,76.06899999999999,106.776,91.056,57.195,89.05214285714285,14.024018354577057
2018-02-13,6.0,8.033,5.0,17.8,10.0,0.0,10.0,3.0,2018,2,276,0.0,2018,2,13,1,0,59.833,76.06899999999999,78.56,54.685,86.91114285714285,14.790187810713618
2018-02-14,1.0,6.33,2.1,50.3,15.0,0.0,14.0,0.0,2018,2,276,0.0,2018,2,14,2,0,88.72999999999999,59.833,91.972,65.09,84.23585714285716,17.915924438224863
2018-02-15,1.5,6.945,0.85,74.6,6.0,0.0,10.0,0.0,2018,2,276,0.0,2018,2,15,3,0,99.895,88.72999999999999,65.92,40.01,83.77271428571429,17.72347781629651
2018-02-16,7.68,7.175,1.2,65.162,10.0,0.0,0.0,1.0,2018,2,276,0.0,2018,2,16,4,0,92.21700000000001,99.895,85.94,96.72,88.62628571428571,16.63850251389086
2018-02-17,1.33,3.64,2.0,50.4,5.0,0.0,9.0,0.0,2018,2,276,0.0,2018,2,17,5,1,71.37,92.21700000000001,103.14099999999999,82.456,89.523,16.638745034807272
2018-02-18,6.0,6.726,7.55,44.0,2.0,0.0,4.0,1.0,2018,2,276,0.0,2018,2,18,6,1,71.276,71.37,106.776,51.257999999999996,84.98428571428572,16.63815400131339
2018-02-19,1.0,3.34,1.7,27.0,6.0,0.0,12.0,2.0,2018,2,276,0.0,2018,2,19,0,0,53.04,71.276,76.06899999999999,51.980000000000004,79.91285714285713,14.106568108846247
2018-02-20,4.18,2.286,4.2,30.2,6.0,0.0,2.0,3.0,2018,2,276,0.0,2018,2,20,1,0,51.866,53.04,59.833,53.559999999999995,76.623,17.443168079986567
2018-02-21,1.34,7.01,9.5,27.4,5.0,0.0,6.0,1.0,2018,2,276,0.0,2018,2,21,2,0,57.25,51.866,88.72999999999999,56.396,75.48485714285714,18.918782734173284
2018-02-22,5.0,6.33,3.15,30.0,6.0,0.0,20.0,0.0,2018,2,276,0.0,2018,2,22,3,0,70.48,57.25,99.895,55.266,70.98771428571429,18.986961269199796
2018-02-23,5.83,2.979,1.0,34.2,6.0,0.0,12.0,0.0,2018,2,276,0.0,2018,2,23,4,0,62.009,70.48,92.21700000000001,68.0,66.78557142857143,14.165973102910392
2018-02-24,8.0,5.68,7.0,43.5,10.0,0.0,8.0,3.0,2018,2,276,0.0,2018,2,24,5,1,85.18,62.009,71.37,74.792,62.470142857142854,8.657813165547363
2018-02-25,4.0,1.68,2.0,36.8,10.0,0.0,10.0,2.0,2018,2,276,0.0,2018,2,25,6,1,66.47999999999999,85.18,71.276,90.623,64.443,11.965445875520087
2018-02-26,1.0,0.66,2.0,46.6,9.0,0.0,7.0,1.0,2018,2,276,0.0,2018,2,26,0,0,67.26,66.47999999999999,53.04,80.57,63.75785714285714,11.641913537280923
2018-02-27,3.33,2.65,3.4,26.7,20.0,9.0,8.0,1.0,2018,2,276,0.0,2018,2,27,1,0,74.08,67.26,51.866,87.5,65.78928571428571,10.659194258390047
2018-02-28,1.0,2.33,5.1,44.662,21.0,2.0,0.0,1.0,2018,2,276,0.0,2018,2,28,2,0,77.092,74.08,57.25,76.843,68.96271428571428,9.000870785916254
2018-03-01,1.0,6.033,1.05,26.4,26.0,1.0,12.0,1.0,2018,3,276,0.0,2018,3,1,3,0,74.483,77.092,70.48,66.09,71.79728571428572,7.732486592601338
2018-03-02,4.0,3.0,9.5,38.4,24.0,3.0,17.0,5.5,2018,3,276,0.0,2018,3,2,4,0,104.4,74.483,62.009,58.806,72.36914285714285,7.76677505851181
2018-03-03,8.0,2.363,8.15,40.187,12.0,1.0,10.0,4.0,2018,3,276,0.0,2018,3,3,5,1,85.69999999999999,104.4,85.18,62.17,78.425,13.063091632534581
2018-03-04,1.0,3.736,4.0,33.6,3.0,0.0,14.0,1.0,2018,3,276,0.0,2018,3,4,6,1,60.336,85.69999999999999,66.47999999999999,82.32000000000001,78.49928571428572,13.109304262167774
2018-03-05,4.33,5.33,6.1,25.0,6.0,0.0,17.0,1.0,2018,3,276,0.0,2018,3,5,0,0,64.75999999999999,60.336,67.26,100.86,77.62157142857143,14.207815875509375
2018-03-06,9.5,6.33,5.85,22.2,22.0,8.0,2.0,1.0,2018,3,276,0.0,2018,3,6,1,0,76.88,64.75999999999999,74.08,81.656,77.26442857142857,14.539241106480642
2018-03-07,4.5,1.67,4.0,20.2,31.0,5.0,11.0,1.4,2018,3,276,0.0,2018,3,7,2,0,78.77000000000001,76.88,77.092,91.056,77.66442857142856,14.475406682336871
2018-03-08,1.33,2.769,4.0,25.8,10.0,0.0,0.0,4.0,2018,3,276,0.0,2018,3,8,3,0,47.899,78.77000000000001,74.483,78.56,77.90414285714287,14.47824094320574
2018-03-09,6.33,2.18,4.2,41.0,11.0,1.0,10.0,0.0,2018,3,276,0.0,2018,3,9,4,0,75.71000000000001,47.899,104.4,91.972,74.10642857142857,18.46330914595334
2018-03-10,6.0,4.109,4.0,21.7,11.0,3.0,17.0,6.0,2018,3,276,0.0,2018,3,10,5,1,72.809,75.71000000000001,85.69999999999999,65.92,70.00785714285715,12.991315463654503
2018-03-11,4.66,7.54,5.6,68.0,0.0,0.0,11.0,3.0,2018,3,276,0.0,2018,3,11,6,1,99.8,72.809,60.336,85.94,68.1662857142857,11.184133265692108
2018-03-12,9.0,4.345,3.0,22.2,9.0,0.0,13.0,8.0,2018,3,276,0.0,2018,3,12,0,0,68.545,99.8,64.75999999999999,103.14099999999999,73.80399999999999,15.638631493835922
2018-03-13,2.0,5.066,5.2,15.2,18.0,0.0,21.0,5.0,2018,3,276,0.0,2018,3,13,1,0,71.46600000000001,68.545,76.88,106.776,74.34471428571429,15.336325675926805
2018-03-14,2.34,2.34,0.0,31.0,14.0,2.0,8.0,4.0,2018,3,276,0.0,2018,3,14,2,0,63.68,71.46600000000001,78.77000000000001,76.06899999999999,73.57128571428572,15.32367064070351
2018-03-15,3.34,2.132,3.0,23.9,10.0,0.0,10.0,0.0,2018,3,276,0.0,2018,3,15,3,0,52.372,63.68,47.899,59.833,71.41557142857144,15.530456452372713
2018-03-16,3.33,3.066,1.0,29.0,7.0,0.0,2.0,1.0,2018,3,276,0.0,2018,3,16,4,0,46.396,52.372,75.71000000000001,88.72999999999999,72.05457142857144,14.45649046688182
2018-03-17,3.99,1.66,3.15,65.0,11.0,0.0,5.0,4.0,2018,3,276,0.0,2018,3,17,5,1,93.8,46.396,72.809,99.895,67.86685714285714,17.205532893312434
2018-03-18,7.33,2.929,4.3,21.5,8.0,0.0,2.0,2.0,2018,3,276,0.0,2018,3,18,6,1,48.059,93.8,99.8,92.21700000000001,70.86557142857143,19.83825968389647
2018-03-19,4.34,1.0,0.0,19.6,11.0,2.0,18.0,1.0,2018,3,276,0.0,2018,3,19,0,0,56.94,48.059,68.545,71.37,63.474,16.642468416674266
2018-03-20,2.67,3.67,9.0,48.6,7.0,0.0,15.0,5.0,2018,3,276,0.0,2018,3,20,1,0,90.94,56.94,71.46600000000001,71.276,61.81614285714285,16.631141536573036
2018-03-21,2.0,2.0,2.0,27.0,4.0,0.0,9.0,0.0,2018,3,276,0.0,2018,3,21,2,0,46.0,90.94,63.68,53.04,64.59814285714286,19.834615603607176
2018-03-22,3.0,3.67,1.55,24.6,4.0,0.0,0.0,1.0,2018,3,276,0.0,2018,3,22,3,0,37.82,46.0,52.372,51.866,62.07242857142857,21.058906111644273
2018-03-23,5.0,5.396,5.15,34.0,8.0,0.0,11.0,8.5,2018,3,276,0.0,2018,3,23,4,0,77.04599999999999,37.82,46.396,57.25,59.993571428571435,22.820661718839702
2018-03-24,7.0,2.34,5.0,40.0,7.0,1.0,2.0,0.0,2018,3,276,0.0,2018,3,24,5,1,64.34,77.04599999999999,93.8,70.48,64.37214285714286,22.717041198393858
2018-03-25,4.0,2.66,3.2,47.312,9.0,0.0,3.0,2.0,2018,3,276,0.0,2018,3,25,6,1,71.172,64.34,48.059,62.009,60.16357142857142,18.736779818111287
2018-03-26,5.0,9.66,0.2,27.6,15.0,4.0,5.0,3.3,2018,3,276,0.0,2018,3,26,0,0,69.76,71.172,56.94,85.18,63.465428571428575,18.27908884360436
2018-03-27,4.34,3.33,5.1,28.0,14.0,1.0,5.0,2.0,2018,3,276,0.0,2018,3,27,1,0,62.769999999999996,69.76,90.94,66.47999999999999,65.29685714285714,18.15815716997525
2018-03-28,5.5,1.66,1.0,11.924,23.0,2.0,6.0,1.5,2018,3,276,0.0,2018,3,28,2,0,52.584,62.769999999999996,46.0,67.26,61.27257142857143,14.222998592152857
2018-03-29,7.0,2.33,3.0,28.2,5.0,0.0,7.0,3.3,2018,3,276,0.0,2018,3,29,3,0,55.83,52.584,37.82,74.08,62.21314285714286,13.227554868891103
2018-03-30,5.33,4.46,9.0,42.0,33.0,8.0,3.0,2.0,2018,3,276,0.0,2018,3,30,4,0,106.78999999999999,55.83,77.04599999999999,77.092,64.78599999999999,8.652467701952625
2018-03-31,9.0,2.99,2.0,50.0,8.0,0.0,3.0,4.0,2018,3,276,0.0,2018,3,31,5,1,78.99000000000001,106.78999999999999,64.34,74.483,69.03514285714286,17.966789245981662
2018-04-01,6.83,3.34,0.0,37.0,19.0,1.0,22.0,5.0,2018,4,276,0.0,2018,4,1,6,1,94.17,78.99000000000001,71.172,104.4,71.128,18.180702003314703
2018-04-02,5.66,4.396,6.3,30.0,31.0,0.0,10.0,10.0,2018,4,276,0.0,2018,4,2,0,0,97.356,94.17,69.76,85.69999999999999,74.41342857142857,20.160196318960892
2018-04-03,1.0,2.529,2.0,38.0,10.0,6.0,5.0,3.5,2018,4,276,0.0,2018,4,3,1,0,68.029,97.356,62.769999999999996,60.336,78.35571428571428,21.735213224276343
2018-04-04,6.01,5.2,3.0,29.0,9.0,0.0,1.0,8.0,2018,4,276,0.0,2018,4,4,2,0,61.21,68.029,52.584,64.75999999999999,79.107,21.19077035724111
2018-04-05,6.33,3.67,5.4,39.0,16.0,1.0,16.0,3.0,2018,4,276,0.0,2018,4,5,3,0,90.4,61.21,55.83,76.88,80.33928571428571,19.581010671177232
2018-04-06,3.67,3.0,4.2,33.525,13.0,0.0,23.0,5.0,2018,4,276,0.0,2018,4,6,4,0,85.395,90.4,106.78999999999999,78.77000000000001,85.27785714285714,16.483741205892866
2018-04-07,16.18,4.506,2.0,40.0,4.0,0.0,5.0,7.0,2018,4,276,0.0,2018,4,7,5,1,78.686,85.395,78.99000000000001,47.899,82.22142857142856,13.553176058979995
2018-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,276,0.0,2018,4,8,6,1,0.0,78.686,94.17,75.71000000000001,82.178,13.565737539846266
2018-04-09,5.0,3.0,6.0,25.0,6.0,0.0,10.0,6.0,2018,4,276,0.0,2018,4,9,0,0,61.0,0.0,97.356,72.809,68.72514285714286,32.778894309339584
2018-04-10,2.0,3.067,2.0,38.3,18.0,3.0,7.0,10.0,2018,4,276,0.0,2018,4,10,1,0,83.36699999999999,61.0,68.029,99.8,63.53142857142858,30.270625606667714
2018-04-11,6.67,3.01,2.0,28.0,12.0,0.0,3.0,11.0,2018,4,276,0.0,2018,4,11,2,0,65.68,83.36699999999999,61.21,68.545,65.72257142857144,31.19155506360196
2018-04-12,5.0,4.759,3.5,17.4,9.0,0.0,6.0,4.5,2018,4,276,0.0,2018,4,12,3,0,50.159,65.68,90.4,71.46600000000001,66.36114285714287,31.129468195631866
2018-04-13,4.5,2.033,5.0,23.0,12.0,0.0,23.0,4.0,2018,4,276,0.0,2018,4,13,4,0,73.533,50.159,85.395,63.68,60.61242857142857,29.629859684993132
2018-04-14,8.0,3.68,2.0,24.0,2.0,0.0,3.0,12.0,2018,4,276,0.0,2018,4,14,5,1,54.68,73.533,78.686,52.372,58.91785714285714,28.28496603868431
2018-04-15,7.66,2.759,3.0,20.0,5.0,0.0,0.0,6.0,2018,4,276,0.0,2018,4,15,6,1,44.419,54.68,0.0,46.396,55.48842857142857,26.91062033756158
2018-04-16,2.0,6.02,0.25,40.5,9.0,0.0,4.0,3.0,2018,4,276,0.0,2018,4,16,0,0,64.77,44.419,61.0,93.8,61.834,13.581798653590278
2018-04-17,3.34,1.406,0.15,16.0,10.0,0.0,6.0,6.0,2018,4,276,0.0,2018,4,17,1,0,42.896,64.77,83.36699999999999,48.059,62.372571428571426,13.617915000189303
2018-04-18,5.0,0.54,3.25,25.25,5.0,0.0,7.0,1.0,2018,4,276,0.0,2018,4,18,2,0,47.04,42.896,65.68,56.94,56.591,11.670978822132636
2018-04-19,5.0,5.67,1.0,31.375,3.0,0.0,1.0,7.0,2018,4,276,0.0,2018,4,19,3,0,54.045,47.04,50.159,90.94,53.92814285714285,11.374287544407334
2018-04-20,5.0,4.506,0.0,15.0,10.0,0.0,6.0,9.0,2018,4,276,0.0,2018,4,20,4,0,49.506,54.045,73.533,46.0,54.483285714285714,11.253861821826515
2018-04-21,3.5,3.439,2.0,40.4,7.0,0.0,4.0,6.2,2018,4,276,0.0,2018,4,21,5,1,66.539,49.506,54.68,37.82,51.05085714285715,7.5200535554073085
2018-04-22,6.0,5.09,3.5,42.5,7.0,0.0,0.0,6.5,2018,4,276,0.0,2018,4,22,6,1,70.59,66.539,44.419,77.04599999999999,52.745000000000005,9.538765503634965
2018-04-23,7.0,0.693,1.0,15.562,7.0,0.0,2.0,9.0,2018,4,276,0.0,2018,4,23,0,0,42.254999999999995,70.59,64.77,64.34,56.48371428571428,10.779642398433124
2018-04-24,6.0,4.462,6.0,20.0,9.0,0.0,1.0,12.0,2018,4,276,0.0,2018,4,24,1,0,58.462,42.254999999999995,42.896,71.172,53.26728571428571,11.244109801940667
2018-04-25,9.0,7.66,5.0,18.1,8.0,2.0,30.0,9.0,2018,4,276,0.0,2018,4,25,2,0,88.76,58.462,47.04,69.76,55.491,10.35524974751143
2018-04-26,5.33,1.099,2.0,18.0,8.0,0.0,7.0,5.0,2018,4,276,0.0,2018,4,26,3,0,46.429,88.76,54.045,62.769999999999996,61.45100000000001,15.438819816726065
2018-04-27,6.68,3.529,3.0,43.0,12.0,0.0,6.0,4.0,2018,4,276,0.0,2018,4,27,4,0,78.209,46.429,49.506,52.584,60.36300000000001,16.29247466368038
2018-04-28,9.33,2.0,2.05,27.25,11.0,1.0,6.0,7.0,2018,4,276,0.0,2018,4,28,5,1,65.63,78.209,66.539,55.83,64.46342857142858,16.711169167726716
2018-04-29,7.33,6.0,6.0,14.0,5.0,0.0,14.0,10.4,2018,4,276,0.0,2018,4,29,6,1,62.73,65.63,70.59,106.78999999999999,64.33357142857143,16.695877244169594
2018-04-30,5.0,6.66,3.0,14.125,12.0,0.0,1.0,7.0,2018,4,276,0.0,2018,4,30,0,0,48.785,62.73,42.254999999999995,78.99000000000001,63.21071428571428,16.467729996514237
2018-05-01,2.34,0.0,1.0,6.2,0.0,0.0,1.0,8.0,2018,5,276,0.0,2018,5,1,1,0,18.54,48.785,58.462,94.17,64.14357142857143,15.220515221865742
2018-05-02,6.0,3.526,2.0,38.2,7.0,0.0,3.0,9.0,2018,5,276,0.0,2018,5,2,2,0,68.726,18.54,88.76,97.356,58.44042857142857,23.129018950639665
2018-05-03,2.33,1.779,2.0,27.262,10.0,0.0,16.0,10.0,2018,5,276,0.0,2018,5,3,3,0,69.37100000000001,68.726,46.429,68.029,55.57842857142857,19.743726285051913
2018-05-04,1.0,2.93,5.0,8.75,6.0,0.0,2.0,10.5,2018,5,276,0.0,2018,5,4,4,0,36.18,69.37100000000001,78.209,61.21,58.85585714285715,19.875531786835918
2018-05-05,9.0,3.34,5.0,24.0,9.0,0.0,0.0,7.0,2018,5,276,0.0,2018,5,5,5,1,57.34,36.18,65.63,90.4,52.851714285714294,19.397262785543525
2018-05-06,3.34,10.66,0.25,18.2,9.0,0.0,3.0,13.5,2018,5,276,0.0,2018,5,6,6,1,57.95,57.34,62.73,85.395,51.667428571428566,18.728610981215823
2018-05-07,9.66,0.033,0.0,22.0,13.0,0.0,7.0,3.0,2018,5,276,0.0,2018,5,7,0,0,54.693,57.95,48.785,78.686,50.98457142857143,18.341171244472136
2018-05-08,10.5,5.84,1.0,15.0,14.0,2.0,1.0,9.0,2018,5,276,0.0,2018,5,8,1,0,58.34,54.693,18.54,0.0,51.82857142857143,18.35900937648102
2018-05-09,9.34,2.33,7.0,24.4,8.0,2.0,2.0,5.0,2018,5,276,0.0,2018,5,9,2,0,60.07,58.34,68.726,61.0,57.51428571428572,11.032509818928938
2018-05-10,8.5,5.32,6.0,39.0,12.0,0.0,1.0,6.0,2018,5,276,0.0,2018,5,10,3,0,77.82,60.07,69.37100000000001,83.36699999999999,56.27771428571429,10.00352449080309
2018-05-11,9.33,1.34,3.0,19.0,6.0,0.0,2.0,10.0,2018,5,276,0.0,2018,5,11,4,0,50.67,77.82,36.18,65.68,57.48471428571428,12.130272141963538
2018-05-12,1.33,3.66,5.15,27.0,10.0,0.0,11.0,8.0,2018,5,276,0.0,2018,5,12,5,1,66.14,50.67,57.34,50.159,59.55471428571428,8.616033439936032
2018-05-13,5.16,5.759,3.0,14.4,3.0,0.0,7.0,10.0,2018,5,276,0.0,2018,5,13,6,1,48.319,66.14,57.95,73.533,60.81185714285714,8.877071259309423
2018-05-14,6.0,6.539,1.0,20.0,4.0,1.0,37.0,3.0,2018,5,276,0.0,2018,5,14,0,0,78.539,48.319,54.693,54.68,59.436,10.061848223197735
